outputscale,omega,lml
-4.190000000000000391e+00,-5.955000000000000071e+00,-4.928588178126372070e+11
-4.144999999999999574e+00,-5.955000000000000071e+00,-4.928560668560866089e+11
-4.099999999999999645e+00,-5.955000000000000071e+00,-4.928531594849762573e+11
-4.054999999999999716e+00,-5.955000000000000071e+00,-4.928500706137179565e+11
-4.009999999999999787e+00,-5.955000000000000071e+00,-4.928467494674151611e+11
-3.964999999999999858e+00,-5.955000000000000071e+00,-4.928431817588787231e+11
-3.919999999999999929e+00,-5.955000000000000071e+00,-4.928393111711790161e+11
-3.875000000000000000e+00,-5.955000000000000071e+00,-4.928351177016510010e+11
-3.830000000000000071e+00,-5.955000000000000071e+00,-4.928305270229944458e+11
-3.785000000000000142e+00,-5.955000000000000071e+00,-4.928255167290584106e+11
-3.740000000000000213e+00,-5.955000000000000071e+00,-4.928200282340870972e+11
-3.695000000000000284e+00,-5.955000000000000071e+00,-4.928139948958987427e+11
-3.650000000000000355e+00,-5.955000000000000071e+00,-4.928073437276953125e+11
-3.604999999999999982e+00,-5.955000000000000071e+00,-4.928000442877847900e+11
-3.560000000000000053e+00,-5.955000000000000071e+00,-4.927919320659882812e+11
-3.515000000000000124e+00,-5.955000000000000071e+00,-4.927830425854418945e+11
-3.469999999999999751e+00,-5.955000000000000071e+00,-4.927731726116740112e+11
-3.424999999999999822e+00,-5.955000000000000071e+00,-4.927622842805233154e+11
-3.379999999999999893e+00,-5.955000000000000071e+00,-4.927502263718748779e+11
-3.334999999999999964e+00,-5.955000000000000071e+00,-4.927368947216712646e+11
-3.290000000000000036e+00,-5.955000000000000071e+00,-4.927221163947703247e+11
-3.245000000000000107e+00,-5.955000000000000071e+00,-4.927057232272689209e+11
-3.200000000000000178e+00,-5.955000000000000071e+00,-4.926876799318852539e+11
-3.155000000000000249e+00,-5.955000000000000071e+00,-4.926676118813990479e+11
-3.110000000000000320e+00,-5.955000000000000071e+00,-4.926453887434822998e+11
-3.065000000000000391e+00,-5.955000000000000071e+00,-4.926208173364511719e+11
-3.020000000000000018e+00,-5.955000000000000071e+00,-4.925935704719472656e+11
-2.975000000000000089e+00,-5.955000000000000071e+00,-4.925634264892977295e+11
-2.930000000000000160e+00,-5.955000000000000071e+00,-4.925299793752820435e+11
-2.885000000000000231e+00,-5.955000000000000071e+00,-4.924928968918663330e+11
-2.839999999999999858e+00,-5.955000000000000071e+00,-4.924519402951756592e+11
-2.794999999999999929e+00,-5.955000000000000071e+00,-4.924064717244894409e+11
-2.750000000000000000e+00,-5.955000000000000071e+00,-4.923560929835963745e+11
-2.705000000000000071e+00,-5.955000000000000071e+00,-4.923005154033425903e+11
-2.660000000000000142e+00,-5.955000000000000071e+00,-4.922389954625084839e+11
-2.615000000000000213e+00,-5.955000000000000071e+00,-4.921707640787340088e+11
-2.570000000000000284e+00,-5.955000000000000071e+00,-4.920953693681884766e+11
-2.524999999999999911e+00,-5.955000000000000071e+00,-4.920119689144108276e+11
-2.479999999999999982e+00,-5.955000000000000071e+00,-4.919196957553128052e+11
-2.435000000000000053e+00,-5.955000000000000071e+00,-4.918177393658422852e+11
-2.390000000000000124e+00,-5.955000000000000071e+00,-4.917050391744848633e+11
-2.345000000000000195e+00,-5.955000000000000071e+00,-4.915803955205032349e+11
-2.300000000000000266e+00,-5.955000000000000071e+00,-4.914430832566350708e+11
-2.254999999999999893e+00,-5.955000000000000071e+00,-4.912915452721676636e+11
-2.209999999999999964e+00,-5.955000000000000071e+00,-4.911243403619640503e+11
-2.165000000000000036e+00,-5.955000000000000071e+00,-4.909402403263408203e+11
