outputscale,omega,lml
4.900000000000002132e-01,-6.000000000000000000e+00,-5.376060976785115814e+10
5.350000000000001421e-01,-6.000000000000000000e+00,-5.293434906670271301e+10
5.800000000000000711e-01,-6.000000000000000000e+00,-5.219503009540962219e+10
6.250000000000000000e-01,-6.000000000000000000e+00,-5.150436247516570282e+10
6.699999999999999289e-01,-6.000000000000000000e+00,-5.087260068921723175e+10
7.149999999999998579e-01,-6.000000000000000000e+00,-5.027962715280024719e+10
7.599999999999997868e-01,-6.000000000000000000e+00,-4.980193190714649963e+10
8.049999999999997158e-01,-6.000000000000000000e+00,-4.931915993112573242e+10
8.499999999999996447e-01,-6.000000000000000000e+00,-4.889954279442872620e+10
8.949999999999995737e-01,-6.000000000000000000e+00,-4.852231584713422394e+10
9.399999999999995026e-01,-6.000000000000000000e+00,-4.816359820673272705e+10
9.849999999999994316e-01,-6.000000000000000000e+00,-4.787175625494258118e+10
1.029999999999999361e+00,-6.000000000000000000e+00,-4.759786921052143860e+10
1.075000000000000178e+00,-6.000000000000000000e+00,-4.722755685085670471e+10
1.120000000000000107e+00,-6.000000000000000000e+00,-4.699981532897169495e+10
1.165000000000000036e+00,-6.000000000000000000e+00,-4.690592017708403015e+10
1.209999999999999964e+00,-6.000000000000000000e+00,-4.674792515515012360e+10
1.254999999999999893e+00,-6.000000000000000000e+00,-4.649768002097303772e+10
1.299999999999999822e+00,-6.000000000000000000e+00,-4.639468712093092346e+10
1.344999999999999751e+00,-6.000000000000000000e+00,-4.626729730257157135e+10
1.389999999999999680e+00,-6.000000000000000000e+00,-4.608491458380699921e+10
1.434999999999999609e+00,-6.000000000000000000e+00,-4.597143058796660614e+10
1.479999999999999538e+00,-6.000000000000000000e+00,-4.592246101438647461e+10
1.524999999999999467e+00,-6.000000000000000000e+00,-4.563785741341021729e+10
1.569999999999999396e+00,-6.000000000000000000e+00,-4.555872185387031555e+10
1.614999999999999325e+00,-6.000000000000000000e+00,-4.536237846531692505e+10
1.660000000000000142e+00,-6.000000000000000000e+00,-4.511490192926312256e+10
1.705000000000000071e+00,-6.000000000000000000e+00,-4.545820060872409058e+10
1.750000000000000000e+00,-6.000000000000000000e+00,-4.532516604750404358e+10
1.794999999999999929e+00,-6.000000000000000000e+00,-4.524167051385184479e+10
1.839999999999999858e+00,-6.000000000000000000e+00,-4.536958160244807434e+10
1.884999999999999787e+00,-6.000000000000000000e+00,-4.598512873356565857e+10
1.929999999999999716e+00,-6.000000000000000000e+00,-4.535255118690104675e+10
1.974999999999999645e+00,-6.000000000000000000e+00,-4.495766234243119812e+10
2.019999999999999574e+00,-6.000000000000000000e+00,-4.557963889414401245e+10
2.064999999999999503e+00,-6.000000000000000000e+00,-4.513936256823526764e+10
2.109999999999999432e+00,-6.000000000000000000e+00,-4.458411084294923401e+10
2.154999999999999361e+00,-6.000000000000000000e+00,-4.460601088034541321e+10
2.199999999999999289e+00,-6.000000000000000000e+00,-4.655102730304640198e+10
2.245000000000000107e+00,-6.000000000000000000e+00,-4.622193898889596558e+10
2.290000000000000036e+00,-6.000000000000000000e+00,-4.554211054935725403e+10
2.334999999999999964e+00,-6.000000000000000000e+00,-4.578112933747062683e+10
2.379999999999999893e+00,-6.000000000000000000e+00,-4.552164359727876282e+10
2.424999999999999822e+00,-6.000000000000000000e+00,-4.410543916408149719e+10
2.469999999999999751e+00,-6.000000000000000000e+00,-4.509145519191259003e+10
2.514999999999999680e+00,-6.000000000000000000e+00,-4.384152722248239136e+10
2.559999999999999609e+00,-6.000000000000000000e+00,-4.573812441101572418e+10
2.604999999999999538e+00,-6.000000000000000000e+00,-4.529858858775335693e+10
2.649999999999999467e+00,-6.000000000000000000e+00,-4.482027627764685059e+10
2.694999999999999396e+00,-6.000000000000000000e+00,-4.512854839443251038e+10
2.739999999999999325e+00,-6.000000000000000000e+00,-4.549850680422738647e+10
2.785000000000000142e+00,-6.000000000000000000e+00,-4.425033479645130920e+10
